case_id,cnr_number,district,court_type,case_type,case_subtype,acts_and_sections,case_status,filed_date,last_hearing_date,petitioner_status,number_of_petitioners,number_of_respondents,petitioner_has_legal_aid,is_government_litigant,judge_id,judge_efficiency_score,evidence_complexity_score,is_bailable,fir_number,undertrial_duration_months,dispute_value_inr,is_commercial_dispute,case_age_days,adjournments_count,priority_score
CASE20257569,KA1405-762727-2013,Moradabad,High Court,Criminal,Theft,NDPS Act,Summons,17-06-2017,05-12-2018,Corporation,5,7,FALSE,FALSE,JUDGE-6,0.824435775,9,Non-Bailable,FIR-95/2025,0,,FALSE,3038,6,37.11
CASE20257570,KA1709-950668-2014,Bangalore,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Summons,05-09-2021,29-03-2022,Normal,4,3,FALSE,FALSE,JUDGE-9,0.857957551,9,,,0,87272437,TRUE,1497,29,38.45
CASE20257571,KA3903-656919-2022,Mango,District Court,Civil,Land Dispute,Civil Procedure Code,Summons,23-08-2014,23-12-2015,Senior Citizen,5,4,FALSE,FALSE,JUDGE-20,0.760254494,5,,,0,4699755,FALSE,4067,62,57.5
CASE20257572,KA2603-501155-2011,Indore,District Court,Commercial,Insolvency,"Companies Act, 2013",Evidence,13-05-2023,05-11-2024,Normal,1,5,TRUE,FALSE,JUDGE-7,1.023783949,6,,,0,83354714,TRUE,882,55,39.04
CASE20257573,KA3608-819234-2020,Udupi,High Court,Civil,Contract Breach,Civil Procedure Code,Pleadings,27-05-2017,16-01-2019,Corporation,3,5,FALSE,FALSE,JUDGE-7,1.023783949,8,,,0,3135440,FALSE,3059,3,25.85
CASE20257574,KA9208-760847-2023,Satara,District Court,Civil,Land Dispute,Civil Procedure Code,Order Pending,30-07-2015,28-02-2016,Normal,2,4,FALSE,FALSE,JUDGE-11,0.648393063,6,,,0,2923665,FALSE,3726,21,34.3
CASE20257575,KA3309-211208-2022,Thrissur,High Court,Criminal,Fraud,IPC 302,Summons,24-02-2014,09-08-2014,Senior Citizen,1,3,FALSE,FALSE,JUDGE-18,0.982453115,10,Non-Bailable,FIR-505/2025,0,,FALSE,4247,43,67.9
CASE20257576,KA9302-933185-2024,Hubli–Dharwad,District Court,Criminal,Cybercrime,IPC 302,Arguments,27-01-2013,27-05-2013,Normal,4,1,TRUE,TRUE,JUDGE-16,0.919818682,4,Non-Bailable,FIR-984/2025,0,,FALSE,4640,9,44.7
CASE20257577,KA1303-925669-2019,Pali,High Court,Family,Divorce,Civil Procedure Code,Summons,04-11-2024,28-02-2026,Normal,1,6,FALSE,FALSE,JUDGE-15,0.60039864,6,,,0,0,FALSE,341,22,11.94
CASE20257578,KA1503-147051-2011,Alwar,District Court,Criminal,Cybercrime,IPC 302,Summons,20-01-2016,23-10-2017,Normal,3,5,FALSE,FALSE,JUDGE-16,0.919818682,3,Bailable,FIR-453/2025,0,,FALSE,3552,9,28.53
CASE20257579,KA9003-691794-2019,Jamnagar,District Court,Criminal,Dowry,NDPS Act,Evidence,27-04-2014,09-04-2016,Normal,4,1,TRUE,TRUE,JUDGE-3,1.394636182,1,Non-Bailable,FIR-968/2025,0,,FALSE,4185,29,49.2
CASE20257580,KA6505-747967-2019,Dehradun,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,15-08-2016,03-12-2016,Normal,5,1,FALSE,TRUE,JUDGE-19,1.403128866,2,,,0,259681,FALSE,3344,34,39.1
CASE20257581,KA3204-475654-2018,Tumkur,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,18-05-2021,29-08-2022,Senior Citizen,4,6,FALSE,TRUE,JUDGE-7,1.023783949,7,,,0,3749606,FALSE,1607,48,48.91
CASE20257582,KA7802-240930-2021,Jamnagar,High Court,Commercial,Insolvency,"Companies Act, 2013",Evidence,19-04-2019,10-11-2019,Normal,2,2,FALSE,FALSE,JUDGE-11,0.648393063,7,,,0,15123170,TRUE,2367,50,49.07
CASE20257583,KA9209-493888-2012,Jodhpur,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,18-04-2016,08-12-2016,Normal,2,4,FALSE,FALSE,JUDGE-5,1.277799327,4,,,0,1812579,FALSE,3463,50,40.72
CASE20257584,KA7702-615847-2014,Bhiwandi,District Court,Criminal,Cybercrime,IPC 302,Pleadings,19-05-2025,04-10-2026,Undertrial,3,3,FALSE,FALSE,JUDGE-8,1.203428678,10,Non-Bailable,FIR-296/2025,2,,FALSE,145,61,56.83
CASE20257585,KA8308-606295-2016,Tinsukia,District Court,Criminal,Theft,IPC 420,Arguments,04-04-2019,13-11-2020,Corporation,3,1,FALSE,FALSE,JUDGE-18,0.982453115,5,Bailable,FIR-139/2025,0,,FALSE,2382,49,33.52
CASE20257586,KA1104-344057-2015,Pali,High Court,Civil,Land Dispute,Civil Procedure Code,Summons,03-11-2024,05-06-2025,Corporation,3,3,FALSE,TRUE,JUDGE-11,0.648393063,9,,,0,1911616,FALSE,342,55,26.84
CASE20257587,KA5403-714898-2020,Agartala,District Court,Criminal,Fraud,POCSO Act,Arguments,24-01-2020,25-10-2021,Normal,2,6,FALSE,FALSE,JUDGE-7,1.023783949,8,Bailable,FIR-374/2025,0,,FALSE,2087,49,32.99
CASE20257588,KA9305-393360-2017,Bahraich,District Court,Civil,Land Dispute,Civil Procedure Code,Pleadings,06-02-2022,15-05-2022,Senior Citizen,1,5,FALSE,FALSE,JUDGE-5,1.277799327,5,,,0,3347120,FALSE,1343,63,41.7
CASE20257589,KA8304-848513-2014,Varanasi,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,17-02-2024,02-05-2025,Normal,2,5,FALSE,TRUE,JUDGE-2,1.372803497,4,,,0,660507,FALSE,602,7,13.22
CASE20257590,KA3005-202076-2013,Siwan,District Court,Civil,Eviction,Civil Procedure Code,Arguments,07-11-2013,23-05-2014,Normal,5,4,FALSE,FALSE,JUDGE-14,1.482045073,5,,,0,2366540,FALSE,4356,46,41.3
CASE20257591,KA4501-924657-2015,Kolhapur,District Court,Criminal,Dowry,IPC 420,Summons,21-05-2012,30-07-2012,Normal,3,5,FALSE,FALSE,JUDGE-1,0.940730844,2,Non-Bailable,FIR-109/2025,0,,FALSE,4891,3,36.9
CASE20257592,KA8804-299862-2023,Ghaziabad,District Court,Criminal,Cybercrime,IPC 420,Summons,16-05-2021,04-07-2021,Normal,4,4,FALSE,FALSE,JUDGE-4,0.735865936,1,Non-Bailable,FIR-341/2025,0,,FALSE,1609,19,27.22
CASE20257593,KA1406-598812-2021,Jalandhar,District Court,Criminal,Fraud,IPC 302,Evidence,04-11-2012,21-02-2014,Normal,4,6,TRUE,TRUE,JUDGE-19,1.403128866,9,Bailable,FIR-151/2025,0,,FALSE,4724,27,42.6
CASE20257594,KA3001-997283-2017,Solapur,District Court,Criminal,Theft,POCSO Act,Summons,04-07-2021,11-06-2023,Corporation,1,7,FALSE,FALSE,JUDGE-4,0.735865936,4,Non-Bailable,FIR-263/2025,0,,FALSE,1560,47,36.78
CASE20257595,KA1407-976614-2015,Dhule,District Court,Criminal,Dowry,POCSO Act,Summons,12-06-2023,03-08-2023,Undertrial,3,3,FALSE,FALSE,JUDGE-15,0.60039864,10,Non-Bailable,FIR-797/2025,23,,FALSE,852,58,70.42
CASE20257596,KA1204-523385-2015,Chapra,District Court,Civil,Eviction,Civil Procedure Code,Pleadings,18-05-2013,04-05-2015,Normal,5,1,FALSE,FALSE,JUDGE-9,0.857957551,4,,,0,2067887,FALSE,4529,66,42
CASE20257597,KA2508-324725-2018,Bathinda,District Court,Civil,Tort Claim,Civil Procedure Code,Summons,17-09-2021,13-07-2023,Corporation,4,5,FALSE,FALSE,JUDGE-8,1.203428678,4,,,0,3866030,FALSE,1485,53,27.17
CASE20257598,KA6909-447656-2015,Vasai-Virar,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,23-04-2019,30-09-2019,Normal,2,2,FALSE,FALSE,JUDGE-17,1.392299379,6,,,0,4171599,FALSE,2363,67,34.18
CASE20257599,KA6408-552741-2023,Loni,Magistrate Court,Criminal,Dowry,POCSO Act,Arguments,14-09-2016,04-11-2016,Normal,2,1,FALSE,TRUE,JUDGE-9,0.857957551,2,Bailable,FIR-178/2025,0,,FALSE,3314,68,43.7
CASE20257600,KA7605-231367-2018,Akola,High Court,Civil,Tort Claim,Civil Procedure Code,Arguments,02-11-2011,29-05-2013,Normal,4,6,FALSE,FALSE,JUDGE-18,0.982453115,1,,,0,3005684,FALSE,5092,74,40.5
CASE20257601,KA1105-655364-2023,Davanagere,High Court,Family,Child Custody,Civil Procedure Code,Evidence,19-04-2011,04-07-2012,Normal,5,7,FALSE,FALSE,JUDGE-13,1.153669741,7,,,0,0,FALSE,5289,30,37.5
CASE20257602,KA9501-379228-2024,Vellore,High Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,20-01-2022,19-08-2022,Woman/Child,2,3,FALSE,TRUE,JUDGE-13,1.153669741,2,,,0,23735973,TRUE,1360,12,48.67
CASE20257603,KA8108-535372-2023,Jalandhar,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,13-06-2012,26-11-2013,Corporation,3,7,TRUE,FALSE,JUDGE-6,0.824435775,2,,,0,26051522,TRUE,4868,14,45.03
CASE20257604,KA4905-137280-2016,Cuttack,Magistrate Court,Criminal,Theft,NDPS Act,Arguments,22-01-2019,27-08-2020,Normal,4,1,FALSE,FALSE,JUDGE-14,1.482045073,10,Non-Bailable,FIR-273/2025,0,,FALSE,2454,52,46.81
CASE20257605,KA8203-911494-2017,Aurangabad,District Court,Criminal,Fraud,IPC 420,Pleadings,21-04-2015,04-01-2017,Normal,5,4,TRUE,TRUE,JUDGE-7,1.023783949,8,Bailable,FIR-900/2025,0,,FALSE,3826,58,49
CASE20257606,KA9503-646791-2012,Gulbarga,District Court,Criminal,Assault,NDPS Act,Pleadings,01-08-2019,09-09-2020,Undertrial,1,5,FALSE,TRUE,JUDGE-2,1.372803497,8,Bailable,FIR-837/2025,54,,FALSE,2263,13,63.4
CASE20257607,KA2309-717829-2017,Mango,Magistrate Court,Civil,Contract Breach,Civil Procedure Code,Evidence,17-09-2013,03-08-2015,Undertrial,1,4,FALSE,FALSE,JUDGE-8,1.203428678,3,,,0,3191180,FALSE,4407,9,54.2
CASE20257608,KA3606-850451-2017,Malegaon,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,19-08-2022,01-02-2023,Normal,1,2,FALSE,FALSE,JUDGE-3,1.394636182,6,,,0,1279551,FALSE,1149,10,13.87
CASE20257609,KA4809-432220-2020,Ratlam,District Court,Commercial,Insolvency,"Companies Act, 2013",Evidence,25-05-2014,04-12-2014,Normal,4,5,FALSE,FALSE,JUDGE-20,0.760254494,1,,,0,36752611,TRUE,4157,50,55.5
CASE20257610,KA3501-899960-2015,Bhilai,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Evidence,11-11-2012,20-09-2013,Woman/Child,5,3,FALSE,TRUE,JUDGE-19,1.403128866,8,,,0,84255328,TRUE,4717,62,79
CASE20257611,KA6006-282881-2016,Guwahati,District Court,Criminal,Cybercrime,NDPS Act,Summons,08-05-2023,23-11-2024,Undertrial,4,4,TRUE,FALSE,JUDGE-7,1.023783949,1,Non-Bailable,FIR-350/2025,2,,FALSE,887,47,56.51
CASE20257612,KA8902-449484-2016,Satna,High Court,Civil,Eviction,Civil Procedure Code,Order Pending,02-09-2022,05-12-2023,Undertrial,5,3,FALSE,FALSE,JUDGE-6,0.824435775,2,,,0,4612055,FALSE,1135,54,48.77
CASE20257613,KA4202-138174-2014,Orai,Magistrate Court,Criminal,Theft,IPC 420,Order Pending,18-01-2018,07-07-2018,Normal,4,2,FALSE,FALSE,JUDGE-18,0.982453115,2,Non-Bailable,FIR-108/2025,0,,FALSE,2823,5,31.84
CASE20257614,KA2503-962735-2022,Avadi,High Court,Civil,Contract Breach,Civil Procedure Code,Evidence,09-11-2010,23-10-2012,Normal,2,6,FALSE,FALSE,JUDGE-13,1.153669741,9,,,0,4587088,FALSE,5450,25,37
CASE20257615,KA2805-783834-2024,Purnia,High Court,Commercial,Intellectual Property,"Companies Act, 2013",Summons,18-11-2015,11-12-2016,Undertrial,3,7,FALSE,FALSE,JUDGE-8,1.203428678,5,,,0,94514001,TRUE,3615,11,70.56
CASE20257616,KA9601-191282-2019,Pudukkottai,District Court,Civil,Tort Claim,Civil Procedure Code,Evidence,09-03-2018,17-07-2019,Normal,4,3,FALSE,FALSE,JUDGE-6,0.824435775,8,,,0,786783,FALSE,2773,15,27.49
CASE20257617,KA6506-530468-2015,Kharagpur,District Court,Civil,Eviction,Civil Procedure Code,Arguments,31-07-2016,02-06-2017,Normal,4,5,FALSE,FALSE,JUDGE-1,0.940730844,6,,,0,1077841,FALSE,3359,58,41.01
CASE20257618,KA8604-231727-2019,Belgaum,District Court,Criminal,Dowry,NDPS Act,Summons,16-10-2014,03-04-2015,Normal,3,2,FALSE,FALSE,JUDGE-2,1.372803497,7,Non-Bailable,FIR-453/2025,0,,FALSE,4013,34,48.7
CASE20257619,KA9103-449216-2023,Kottayam,District Court,Property,Partition Suit,Civil Procedure Code,Arguments,15-07-2024,03-09-2024,Undertrial,4,3,FALSE,FALSE,JUDGE-7,1.023783949,3,,,0,4145500,FALSE,453,60,44.6
CASE20257620,KA4003-835448-2011,Bahraich,High Court,Criminal,Theft,NDPS Act,Pleadings,24-12-2017,07-12-2018,Senior Citizen,2,3,TRUE,FALSE,JUDGE-2,1.372803497,1,Bailable,FIR-951/2025,0,,FALSE,2848,30,44.01
CASE20257621,KA1206-664021-2013,Phagwara,District Court,Civil,Contract Breach,Civil Procedure Code,Pleadings,17-04-2024,08-03-2026,Normal,5,6,FALSE,FALSE,JUDGE-6,0.824435775,1,,,0,2064370,FALSE,542,18,9.61
CASE20257622,KA6109-319128-2010,Gulbarga,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Summons,20-07-2024,01-01-2026,Senior Citizen,5,6,FALSE,TRUE,JUDGE-16,0.919818682,9,,,0,8690935,TRUE,448,22,48.05
CASE20257623,KA3208-615658-2012,Loni,District Court,Civil,Eviction,Civil Procedure Code,Evidence,21-07-2017,05-07-2018,Undertrial,2,1,FALSE,TRUE,JUDGE-20,0.760254494,3,,,0,826468,FALSE,3004,13,55.98
CASE20257624,KA8701-823844-2014,Serampore,District Court,Civil,Eviction,Civil Procedure Code,Evidence,17-09-2011,01-11-2012,Undertrial,1,5,TRUE,TRUE,JUDGE-14,1.482045073,2,,,0,1986772,FALSE,5138,22,62.6
CASE20257625,KA7601-877009-2023,Proddatur,District Court,Civil,Land Dispute,Civil Procedure Code,Arguments,07-03-2013,13-03-2014,Normal,2,5,FALSE,FALSE,JUDGE-13,1.153669741,7,,,0,4480603,FALSE,4601,5,30
CASE20257626,KA7605-680362-2019,Kalyan-Dombivli,District Court,Criminal,Fraud,IPC 420,Evidence,23-03-2012,20-04-2013,Normal,5,7,FALSE,FALSE,JUDGE-4,0.735865936,5,Non-Bailable,FIR-278/2025,0,,FALSE,4950,60,52.5
CASE20257627,KA3609-968761-2023,Panipat,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,22-11-2021,27-01-2023,Normal,4,1,FALSE,FALSE,JUDGE-4,0.735865936,8,,,0,4756387,FALSE,1419,69,28.72
CASE20257628,KA3407-859578-2018,Muzaffarpur,District Court,Civil,Tort Claim,Civil Procedure Code,Summons,12-09-2012,16-01-2013,Undertrial,4,3,FALSE,FALSE,JUDGE-13,1.153669741,8,,,0,4719951,FALSE,4777,52,69
CASE20257629,KA5505-771508-2020,Dibrugarh,High Court,Family,Maintenance,Civil Procedure Code,Evidence,25-08-2012,23-11-2012,Normal,1,2,FALSE,TRUE,JUDGE-13,1.153669741,9,,,0,0,FALSE,4795,8,36.9
CASE20257630,KA8209-462238-2023,Jabalpur,High Court,Property,Partition Suit,Civil Procedure Code,Summons,22-01-2021,20-07-2022,Normal,4,2,FALSE,TRUE,JUDGE-12,0.640932752,2,,,0,618234,FALSE,1723,62,32.8
CASE20257631,KA7801-714566-2018,Asansol,District Court,Criminal,Fraud,IPC 302,Order Pending,31-12-2015,03-05-2016,Corporation,1,7,FALSE,TRUE,JUDGE-3,1.394636182,2,Non-Bailable,FIR-68/2025,0,,FALSE,3572,10,43.47
CASE20257632,KA5804-150400-2022,Ramagundam,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,07-12-2024,02-02-2025,Normal,3,6,FALSE,FALSE,JUDGE-19,1.403128866,2,,,0,1868339,FALSE,308,38,14.51
CASE20257633,KA9701-641384-2015,Ramagundam,High Court,Criminal,Fraud,POCSO Act,Evidence,25-01-2015,26-06-2016,Corporation,4,3,FALSE,FALSE,JUDGE-13,1.153669741,4,Non-Bailable,FIR-456/2025,0,,FALSE,3912,40,49
CASE20257634,KA2704-653917-2010,Anand,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,22-05-2013,16-09-2013,Undertrial,3,4,FALSE,FALSE,JUDGE-10,0.874007546,8,,,0,51506586,TRUE,4525,38,80.4
CASE20257635,KA3905-211832-2018,Gangtok,District Court,Criminal,Dowry,NDPS Act,Summons,05-12-2021,08-12-2022,Undertrial,3,7,TRUE,TRUE,JUDGE-14,1.482045073,5,Non-Bailable,FIR-726/2025,43,,FALSE,1406,69,77.13
CASE20257636,KA8807-687605-2014,Bhatpara,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,31-03-2021,24-08-2022,Normal,3,1,FALSE,FALSE,JUDGE-18,0.982453115,10,,,0,4957923,FALSE,1655,15,20.84
CASE20257637,KA1901-396097-2017,Vijayawada,High Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,16-08-2015,10-07-2017,Normal,1,2,FALSE,FALSE,JUDGE-7,1.023783949,8,,,0,90027811,TRUE,3709,1,44.3
CASE20257638,KA9501-184692-2013,Danapur,District Court,Family,Divorce,Civil Procedure Code,Summons,03-05-2017,14-05-2018,Undertrial,1,6,FALSE,TRUE,JUDGE-9,0.857957551,4,,,0,0,FALSE,3083,72,68.12
CASE20257639,KA7408-167638-2019,Siliguri,High Court,Criminal,Dowry,IPC 420,Summons,02-04-2019,27-05-2020,Normal,4,5,FALSE,FALSE,JUDGE-1,0.940730844,3,Non-Bailable,FIR-256/2025,0,,FALSE,2384,65,42.83
CASE20257640,KA3707-445070-2020,Dhule,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Evidence,11-11-2014,01-01-2016,Undertrial,4,4,FALSE,FALSE,JUDGE-8,1.203428678,1,,,0,53094970,TRUE,3987,39,77.2
CASE20257641,KA7004-574050-2013,Ambala,District Court,Criminal,Assault,IPC 302,Evidence,17-05-2016,15-03-2018,Corporation,2,7,FALSE,FALSE,JUDGE-8,1.203428678,1,Non-Bailable,FIR-239/2025,0,,FALSE,3434,70,49.02
CASE20257642,KA6807-641715-2017,Dewas,Magistrate Court,Civil,Tort Claim,Civil Procedure Code,Evidence,18-08-2016,07-07-2018,Normal,5,1,FALSE,FALSE,JUDGE-1,0.940730844,1,,,0,4553893,FALSE,3341,41,35.68
CASE20257643,KA8107-384805-2019,Jorhat,High Court,Property,Partition Suit,Civil Procedure Code,Summons,08-09-2014,18-09-2015,Normal,2,3,FALSE,FALSE,JUDGE-20,0.760254494,4,,,0,578356,FALSE,4051,47,41.1
CASE20257644,KA9701-957625-2019,Shimla,District Court,Commercial,Insolvency,"Companies Act, 2013",Pleadings,25-08-2020,01-09-2021,Normal,2,5,FALSE,FALSE,JUDGE-7,1.023783949,1,,,0,53788866,TRUE,1873,1,28.63
CASE20257645,KA8601-964979-2018,Kurnool,District Court,Civil,Tort Claim,Civil Procedure Code,Summons,23-06-2017,10-03-2019,Undertrial,3,6,FALSE,FALSE,JUDGE-13,1.153669741,6,,,0,3499436,FALSE,3032,28,57.17
CASE20257646,KA3105-631507-2018,Tezpur,High Court,Criminal,Fraud,NDPS Act,Arguments,12-10-2012,12-09-2014,Normal,4,5,FALSE,FALSE,JUDGE-15,0.60039864,8,Bailable,FIR-696/2025,0,,FALSE,4747,13,32.9
CASE20257647,KA2104-368063-2011,Raebareli,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,31-08-2015,11-11-2016,Normal,1,5,TRUE,FALSE,JUDGE-17,1.392299379,5,,,0,883422,FALSE,3694,28,35.9
CASE20257648,KA9802-729543-2013,Sangli-Miraj & Kupwad,District Court,Criminal,Fraud,IPC 302,Pleadings,11-01-2015,02-10-2015,Senior Citizen,2,3,FALSE,FALSE,JUDGE-15,0.60039864,4,Bailable,FIR-540/2025,0,,FALSE,3926,44,55.2
CASE20257649,KA3802-198065-2011,Kirari Suleman Nagar,High Court,Civil,Eviction,Civil Procedure Code,Evidence,12-05-2024,25-07-2024,Normal,3,7,TRUE,FALSE,JUDGE-10,0.874007546,3,,,0,1111033,FALSE,517,39,16.74
CASE20257650,KA7308-960624-2022,Gandhinagar,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Summons,25-03-2011,05-10-2012,Normal,2,6,FALSE,FALSE,JUDGE-1,0.940730844,4,,,0,59736859,TRUE,5314,16,46.8
CASE20257651,KA6903-311761-2020,Ramagundam,High Court,Civil,Land Dispute,Civil Procedure Code,Summons,07-09-2014,12-07-2015,Senior Citizen,2,1,TRUE,FALSE,JUDGE-14,1.482045073,9,,,0,1930539,FALSE,4052,73,59.5
CASE20257652,KA5704-979054-2017,Rewa,District Court,Property,Inheritance,Civil Procedure Code,Evidence,26-09-2019,31-10-2020,Normal,4,5,TRUE,TRUE,JUDGE-5,1.277799327,8,,,0,3187479,FALSE,2207,65,39.12
CASE20257653,KA9202-486890-2022,Tirupati,District Court,Criminal,Fraud,POCSO Act,Arguments,09-11-2022,04-07-2024,Woman/Child,3,7,FALSE,FALSE,JUDGE-9,0.857957551,4,Bailable,FIR-938/2025,0,,FALSE,1067,25,31.81
CASE20257654,KA9109-213501-2010,Bhatpara,High Court,Family,Divorce,Civil Procedure Code,Pleadings,08-04-2023,24-03-2025,Undertrial,1,2,FALSE,TRUE,JUDGE-2,1.372803497,6,,,0,0,FALSE,917,69,54.28
CASE20257655,KA7608-176190-2019,Raurkela Industrial Township,District Court,Criminal,Fraud,POCSO Act,Order Pending,13-02-2016,06-01-2018,Normal,3,1,TRUE,TRUE,JUDGE-16,0.919818682,5,Bailable,FIR-725/2025,0,,FALSE,3528,46,45.46
CASE20257656,KA1408-339171-2010,Sonipat,District Court,Property,Partition Suit,Civil Procedure Code,Arguments,07-08-2019,19-09-2019,Senior Citizen,4,4,FALSE,FALSE,JUDGE-3,1.394636182,6,,,0,900151,FALSE,2257,48,47.86
CASE20257657,KA6306-228045-2016,Bhimavaram,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Arguments,05-11-2020,02-09-2022,Normal,5,5,FALSE,FALSE,JUDGE-16,0.919818682,1,,,0,90766278,TRUE,1801,7,29.94
CASE20257658,KA3709-660297-2014,Amroha,High Court,Civil,Contract Breach,Civil Procedure Code,Evidence,01-01-2017,08-04-2018,Senior Citizen,4,2,FALSE,TRUE,JUDGE-9,0.857957551,5,,,0,563703,FALSE,3205,62,59.45
CASE20257659,KA2404-257519-2020,Ghaziabad,District Court,Property,Title Dispute,Civil Procedure Code,Summons,12-10-2014,19-06-2015,Normal,4,7,FALSE,FALSE,JUDGE-5,1.277799327,5,,,0,4922768,FALSE,4017,5,29
CASE20257660,KA1208-692227-2010,Sikar,District Court,Criminal,Dowry,NDPS Act,Summons,17-10-2022,19-09-2024,Undertrial,1,6,FALSE,FALSE,JUDGE-13,1.153669741,1,Bailable,FIR-929/2025,26,,FALSE,1090,35,53.47
CASE20257661,KA6502-821776-2017,Ambala,District Court,Criminal,Fraud,IPC 302,Arguments,19-07-2024,21-07-2025,Normal,3,7,FALSE,FALSE,JUDGE-20,0.760254494,3,Non-Bailable,FIR-253/2025,0,,FALSE,449,40,26.58
CASE20257662,KA1604-186933-2018,Kulti,District Court,Criminal,Dowry,IPC 420,Pleadings,28-05-2015,16-03-2016,Normal,1,2,FALSE,FALSE,JUDGE-7,1.023783949,2,Bailable,FIR-397/2025,0,,FALSE,3789,9,28.7
CASE20257663,KA8804-802662-2017,Mahbubnagar,Magistrate Court,Civil,Land Dispute,Civil Procedure Code,Summons,02-09-2015,29-08-2016,Normal,5,4,FALSE,FALSE,JUDGE-1,0.940730844,7,,,0,2719335,FALSE,3692,56,43.5
CASE20257664,KA7601-423614-2021,Begusarai,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,13-01-2020,09-08-2020,Undertrial,3,5,FALSE,TRUE,JUDGE-2,1.372803497,6,,,0,58848273,TRUE,2098,32,71.97
CASE20257665,KA6605-415340-2010,Farrukhabad,District Court,Criminal,Fraud,POCSO Act,Summons,30-07-2012,25-03-2013,Normal,4,4,FALSE,FALSE,JUDGE-2,1.372803497,3,Non-Bailable,FIR-612/2025,0,,FALSE,4821,29,45.2
CASE20257666,KA2606-306007-2017,Alappuzha,High Court,Criminal,Cybercrime,IPC 302,Order Pending,16-01-2021,01-11-2021,Undertrial,2,4,FALSE,TRUE,JUDGE-12,0.640932752,2,Non-Bailable,FIR-532/2025,10,,FALSE,1729,35,67.51
CASE20257667,KA1102-438678-2011,Shimla,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,02-05-2015,14-08-2015,Normal,5,5,FALSE,FALSE,JUDGE-7,1.023783949,3,,,0,3670696,FALSE,3815,10,29.5
CASE20257668,KA4307-813030-2019,Thrissur,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,19-06-2016,04-08-2016,Corporation,4,1,FALSE,FALSE,JUDGE-13,1.153669741,5,,,0,1032100,FALSE,3401,36,36.59
CASE20257669,KA4401-630187-2015,Darbhanga,District Court,Civil,Eviction,Civil Procedure Code,Summons,06-07-2019,04-06-2021,Normal,4,6,TRUE,FALSE,JUDGE-14,1.482045073,8,,,0,4048459,FALSE,2289,51,34.68
CASE20257670,KA9708-577297-2023,Kanpur,District Court,Family,Maintenance,Civil Procedure Code,Evidence,01-09-2025,30-01-2027,Normal,1,6,FALSE,FALSE,JUDGE-14,1.482045073,3,,,0,0,FALSE,40,43,14.67
CASE20257671,KA9709-498213-2010,Jaunpur,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,09-12-2018,31-10-2019,Senior Citizen,1,2,FALSE,FALSE,JUDGE-2,1.372803497,6,,,0,555681,FALSE,2498,16,39.91
CASE20257672,KA6402-189030-2020,Bhilwara,High Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Arguments,15-01-2017,03-11-2017,Senior Citizen,4,3,TRUE,FALSE,JUDGE-2,1.372803497,1,,,0,9028172,TRUE,3191,29,59.97
CASE20257673,KA3105-379583-2012,Pudukkottai,District Court,Family,Divorce,Civil Procedure Code,Summons,10-11-2024,22-12-2025,Normal,4,5,FALSE,TRUE,JUDGE-8,1.203428678,6,,,0,0,FALSE,335,2,10.89
CASE20257674,KA2406-952910-2015,South Dumdum,Magistrate Court,Criminal,Fraud,NDPS Act,Order Pending,02-08-2023,18-02-2025,Normal,3,4,FALSE,FALSE,JUDGE-10,0.874007546,9,Non-Bailable,FIR-592/2025,0,,FALSE,801,52,34.99
CASE20257675,KA9901-151837-2010,Nagaon,District Court,Civil,Eviction,Civil Procedure Code,Evidence,04-11-2011,19-06-2013,Normal,4,4,FALSE,FALSE,JUDGE-4,0.735865936,6,,,0,1933983,FALSE,5090,13,31.9
CASE20257676,KA3005-319561-2021,Hindupur,District Court,Criminal,Cybercrime,IPC 302,Evidence,29-04-2015,10-06-2015,Normal,2,7,FALSE,FALSE,JUDGE-7,1.023783949,6,Bailable,FIR-890/2025,0,,FALSE,3818,13,31.9
